bus_id,zone_name,timestamp,date,he,actual_pd,predicted_pd,model,horizon
DUN_138KV_1,COAS,2022-04-01 11:00:00,2022-04-01,12,87.721,85.01543991653644,direct_hgb,next_day
FL_138KV_1,COAS,2022-04-01 11:00:00,2022-04-01,12,86.561,84.17574562314645,direct_hgb,next_day
FZ_138KV_1,COAS,2022-04-01 11:00:00,2022-04-01,12,91.095,88.43468772906623,direct_hgb,next_day
GN_138KV_1,COAS,2022-04-01 11:00:00,2022-04-01,12,124.306,111.71308779641737,direct_hgb,next_day
HAT_138KV_1,COAS,2022-04-01 11:00:00,2022-04-01,12,77.388,77.85535762710009,direct_hgb,next_day
MAR_138KV_1,COAS,2022-04-01 11:00:00,2022-04-01,12,84.558,84.17640180707457,direct_hgb,next_day
RNG_138KV_1,COAS,2022-04-01 11:00:00,2022-04-01,12,85.823,85.05355961139315,direct_hgb,next_day
SPW_138KV_1,COAS,2022-04-01 11:00:00,2022-04-01,12,99.951,99.09809420601871,direct_hgb,next_day
WF_138KV_1,COAS,2022-04-01 11:00:00,2022-04-01,12,92.992,92.59253774198639,direct_hgb,next_day
WIN_138KV_1,COAS,2022-04-01 11:00:00,2022-04-01,12,145.604,129.47037858638436,direct_hgb,next_day
BI_138KV_1,COAS,2022-04-01 12:00:00,2022-04-01,13,93.99,91.53030548874732,direct_hgb,next_day
CHEROKEE_138KV_1,COAS,2022-04-01 12:00:00,2022-04-01,13,96.742,89.01330527691314,direct_hgb,next_day
CTZ_138KV_1,COAS,2022-04-01 12:00:00,2022-04-01,13,643.43,532.2072736675376,direct_hgb,next_day
CVN_138KV_1,COAS,2022-04-01 12:00:00,2022-04-01,13,91.767,89.88819487203898,direct_hgb,next_day
DOWGEN_138KV_16,COAS,2022-04-01 12:00:00,2022-04-01,13,182.582,154.197640694521,direct_hgb,next_day
DUN_138KV_1,COAS,2022-04-01 12:00:00,2022-04-01,13,88.275,86.6401124984411,direct_hgb,next_day
FL_138KV_1,COAS,2022-04-01 12:00:00,2022-04-01,13,87.957,86.6401124984411,direct_hgb,next_day
FZ_138KV_1,COAS,2022-04-01 12:00:00,2022-04-01,13,93.884,91.77767532669537,direct_hgb,next_day
GN_138KV_1,COAS,2022-04-01 12:00:00,2022-04-01,13,125.532,114.44966045557638,direct_hgb,next_day
HAT_138KV_1,COAS,2022-04-01 12:00:00,2022-04-01,13,77.267,78.65052638700064,direct_hgb,next_day
MAR_138KV_1,COAS,2022-04-01 12:00:00,2022-04-01,13,86.581,86.2204152580901,direct_hgb,next_day
RNG_138KV_1,COAS,2022-04-01 12:00:00,2022-04-01,13,86.264,85.8487283712937,direct_hgb,next_day
SPW_138KV_1,COAS,2022-04-01 12:00:00,2022-04-01,13,101.188,100.67563066473086,direct_hgb,next_day
WF_138KV_1,COAS,2022-04-01 12:00:00,2022-04-01,13,89.333,89.37733003290697,direct_hgb,next_day
WIN_138KV_1,COAS,2022-04-01 12:00:00,2022-04-01,13,146.172,130.9318598874894,direct_hgb,next_day
BI_138KV_1,COAS,2022-04-01 13:00:00,2022-04-01,14,96.157,92.53379621948648,direct_hgb,next_day
CHEROKEE_138KV_1,COAS,2022-04-01 13:00:00,2022-04-01,14,98.505,88.83268378636487,direct_hgb,next_day
CTZ_138KV_1,COAS,2022-04-01 13:00:00,2022-04-01,14,664.027,543.6486957904998,direct_hgb,next_day
CVN_138KV_1,COAS,2022-04-01 13:00:00,2022-04-01,14,92.208,90.17606094778161,direct_hgb,next_day
DOWGEN_138KV_16,COAS,2022-04-01 13:00:00,2022-04-01,14,183.989,163.79824137872316,direct_hgb,next_day
DUN_138KV_1,COAS,2022-04-01 13:00:00,2022-04-01,14,88.793,86.92797857418373,direct_hgb,next_day
FL_138KV_1,COAS,2022-04-01 13:00:00,2022-04-01,14,89.967,88.59498144028282,direct_hgb,next_day
FZ_138KV_1,COAS,2022-04-01 13:00:00,2022-04-01,14,97.971,94.11917690030684,direct_hgb,next_day
GN_138KV_1,COAS,2022-04-01 13:00:00,2022-04-01,14,126.679,115.70756740571507,direct_hgb,next_day
HAT_138KV_1,COAS,2022-04-01 13:00:00,2022-04-01,14,77.48,78.85826894205965,direct_hgb,next_day
MAR_138KV_1,COAS,2022-04-01 13:00:00,2022-04-01,14,89.006,87.54892446219301,direct_hgb,next_day
RNG_138KV_1,COAS,2022-04-01 13:00:00,2022-04-01,14,87.299,86.40161605048125,direct_hgb,next_day
SPW_138KV_1,COAS,2022-04-01 13:00:00,2022-04-01,14,104.588,101.20447446784668,direct_hgb,next_day
WF_138KV_1,COAS,2022-04-01 13:00:00,2022-04-01,14,100.639,100.54928494496386,direct_hgb,next_day
WIN_138KV_1,COAS,2022-04-01 13:00:00,2022-04-01,14,147.704,135.20457161859989,direct_hgb,next_day
BI_138KV_1,COAS,2022-04-01 14:00:00,2022-04-01,15,96.176,94.16523249099909,direct_hgb,next_day
CHEROKEE_138KV_1,COAS,2022-04-01 14:00:00,2022-04-01,15,97.581,90.1218058065012,direct_hgb,next_day
CTZ_138KV_1,COAS,2022-04-01 14:00:00,2022-04-01,15,674.097,552.1700313996866,direct_hgb,next_day
CVN_138KV_1,COAS,2022-04-01 14:00:00,2022-04-01,15,93.15,90.48939271746912,direct_hgb,next_day
DOWGEN_138KV_16,COAS,2022-04-01 14:00:00,2022-04-01,15,186.3,170.97855206900928,direct_hgb,next_day
DUN_138KV_1,COAS,2022-04-01 14:00:00,2022-04-01,15,90.233,88.90831320997033,direct_hgb,next_day
FL_138KV_1,COAS,2022-04-01 14:00:00,2022-04-01,15,92.286,91.16598977578292,direct_hgb,next_day
FZ_138KV_1,COAS,2022-04-01 14:00:00,2022-04-01,15,102.119,99.40269221400231,direct_hgb,next_day
GN_138KV_1,COAS,2022-04-01 14:00:00,2022-04-01,15,128.055,115.83941815128586,direct_hgb,next_day
HAT_138KV_1,COAS,2022-04-01 14:00:00,2022-04-01,15,78.994,82.54579645920856,direct_hgb,next_day
MAR_138KV_1,COAS,2022-04-01 14:00:00,2022-04-01,15,92.178,93.03682455791618,direct_hgb,next_day
RNG_138KV_1,COAS,2022-04-01 14:00:00,2022-04-01,15,88.287,89.32248659696964,direct_hgb,next_day
SPW_138KV_1,COAS,2022-04-01 14:00:00,2022-04-01,15,109.144,106.07975089780707,direct_hgb,next_day
WF_138KV_1,COAS,2022-04-01 14:00:00,2022-04-01,15,104.929,103.62283763730908,direct_hgb,next_day
WIN_138KV_1,COAS,2022-04-01 14:00:00,2022-04-01,15,150.532,139.67306912331043,direct_hgb,next_day
BI_138KV_1,COAS,2022-04-01 15:00:00,2022-04-01,16,97.506,96.31063133538231,direct_hgb,next_day
CHEROKEE_138KV_1,COAS,2022-04-01 15:00:00,2022-04-01,16,98.825,91.96295978599544,direct_hgb,next_day
CTZ_138KV_1,COAS,2022-04-01 15:00:00,2022-04-01,16,680.345,564.3741171794182,direct_hgb,next_day
CVN_138KV_1,COAS,2022-04-01 15:00:00,2022-04-01,16,94.758,93.56695156574987,direct_hgb,next_day
DOWGEN_138KV_16,COAS,2022-04-01 15:00:00,2022-04-01,16,189.296,172.53879894026716,direct_hgb,next_day
DUN_138KV_1,COAS,2022-04-01 15:00:00,2022-04-01,16,91.79,91.98981447081489,direct_hgb,next_day
FL_138KV_1,COAS,2022-04-01 15:00:00,2022-04-01,16,96.957,96.64251142996469,direct_hgb,next_day
