bus_id,zone_name,timestamp,date,he,actual_pd,p10,p50,p90,interval_width,covered_p10_p90,peak_load_flag
DOWGEN_138KV_16,COAS,2022-04-11 23:00:00,2022-04-11,24,221.742,114.13478439272293,151.5322832718656,226.32631171480872,112.19152732208579,True,True
DUN_138KV_1,COAS,2022-04-11 23:00:00,2022-04-11,24,107.066,91.68599635405069,103.07996971808102,117.64325883895248,25.95726248490179,True,False
FL_138KV_1,COAS,2022-04-11 23:00:00,2022-04-11,24,84.879,89.96605565669157,103.3298968283859,114.15443860761927,24.188382950927704,False,False
FZ_138KV_1,COAS,2022-04-11 23:00:00,2022-04-11,24,102.164,93.07429077716272,107.65934472451244,118.12988506192352,25.0555942847608,True,False
GN_138KV_1,COAS,2022-04-11 23:00:00,2022-04-11,24,124.48,96.84884260903185,116.40953718751564,120.2846784851782,23.435835876146356,False,False
HAT_138KV_1,COAS,2022-04-11 23:00:00,2022-04-11,24,89.135,90.8044166015776,106.08378209991807,117.30010032127691,26.495683719699315,False,False
MAR_138KV_1,COAS,2022-04-11 23:00:00,2022-04-11,24,77.01,88.27532868360211,101.18895912479586,115.06031808053747,26.78498939693536,False,False
RNG_138KV_1,COAS,2022-04-11 23:00:00,2022-04-11,24,,92.88733681747469,108.90269337376694,118.05157155578539,25.164234738310697,False,False
SPW_138KV_1,COAS,2022-04-11 23:00:00,2022-04-11,24,84.363,92.87902344195668,107.40017427441724,118.52944552413706,25.650422082180384,False,False
WF_138KV_1,COAS,2022-04-11 23:00:00,2022-04-11,24,72.753,91.31511651572463,105.77141798308865,118.06483507564602,26.74971855992139,False,False
WIN_138KV_1,COAS,2022-04-11 23:00:00,2022-04-11,24,176.852,100.99095233642447,139.97270172085314,152.63678211158967,51.6458297751652,False,False
BI_138KV_1,COAS,2022-04-12 00:00:00,2022-04-12,1,71.529,85.77970600103441,101.12057084349216,110.25349098879309,24.473784987758677,False,False
CHEROKEE_138KV_1,COAS,2022-04-12 00:00:00,2022-04-12,1,115.508,92.51752538909716,109.8442054684672,116.8398857001602,24.322360311063036,True,False
CTZ_138KV_1,COAS,2022-04-12 00:00:00,2022-04-12,1,716.587,298.0494634775323,461.10564728301676,593.1675899515125,295.11812647398017,False,True
CVN_138KV_1,COAS,2022-04-12 00:00:00,2022-04-12,1,108.782,94.8231787083636,112.83875011548382,119.23622555537293,24.413046847009326,True,False
DOWGEN_138KV_16,COAS,2022-04-12 00:00:00,2022-04-12,1,223.125,112.18055822081676,146.35147977537443,223.8963256060841,111.71576738526734,True,True
DUN_138KV_1,COAS,2022-04-12 00:00:00,2022-04-12,1,105.807,90.10652938825956,100.94472235078847,115.12034852529885,25.01381913703929,True,False
FL_138KV_1,COAS,2022-04-12 00:00:00,2022-04-12,1,72.952,88.08814728899245,101.00363557969698,111.0444389460723,22.95629165707986,False,False
FZ_138KV_1,COAS,2022-04-12 00:00:00,2022-04-12,1,85.628,91.23067058408478,104.90742560817662,114.88346433624122,23.65279375215644,False,False
GN_138KV_1,COAS,2022-04-12 00:00:00,2022-04-12,1,120.164,94.42698012852763,112.77952913941594,118.06202888435071,23.635048755823078,False,False
HAT_138KV_1,COAS,2022-04-12 00:00:00,2022-04-12,1,98.434,89.36529607214905,103.97252039161731,113.73625366756852,24.37095759541947,True,False
MAR_138KV_1,COAS,2022-04-12 00:00:00,2022-04-12,1,65.579,86.22512476132441,100.13075580664231,110.0390792408227,23.813954479498292,False,False
RNG_138KV_1,COAS,2022-04-12 00:00:00,2022-04-12,1,,90.91246810652268,106.40110005857123,114.54817845942038,23.635710352897704,False,False
SPW_138KV_1,COAS,2022-04-12 00:00:00,2022-04-12,1,74.634,91.04901432053725,105.0506253889579,115.24342823678553,24.19441391624828,False,False
WF_138KV_1,COAS,2022-04-12 00:00:00,2022-04-12,1,66.485,89.61938085298391,103.47054609397857,113.85033217685972,24.230951323875814,False,False
WIN_138KV_1,COAS,2022-04-12 00:00:00,2022-04-12,1,175.396,98.79525294417475,137.27617433814788,148.53414500892669,49.73889206475194,False,False
BI_138KV_1,COAS,2022-04-12 01:00:00,2022-04-12,2,68.085,84.2154295997447,99.73240710359421,109.33703059799937,25.121600998254678,False,False
CHEROKEE_138KV_1,COAS,2022-04-12 01:00:00,2022-04-12,2,114.925,90.11586605296992,107.65722272817926,115.51797629368794,25.402110240718017,True,False
CTZ_138KV_1,COAS,2022-04-12 01:00:00,2022-04-12,2,705.29,295.74473920199836,454.92108760603764,584.8675359737729,289.1227967717745,False,True
CVN_138KV_1,COAS,2022-04-12 01:00:00,2022-04-12,2,108.014,92.40405428087091,110.57554557913288,118.37925059784072,25.975196316969814,True,False
DOWGEN_138KV_16,COAS,2022-04-12 01:00:00,2022-04-12,2,220.763,110.22198447939967,142.8261907433069,223.36953886854008,113.14755438914041,True,True
DUN_138KV_1,COAS,2022-04-12 01:00:00,2022-04-12,2,104.942,88.69426978821124,100.82846137965639,114.31731235390794,25.623042565696693,True,False
FL_138KV_1,COAS,2022-04-12 01:00:00,2022-04-12,2,67.957,86.52387088770273,100.23472321596661,109.65439979642198,23.130528908719256,False,False
FZ_138KV_1,COAS,2022-04-12 01:00:00,2022-04-12,2,79.859,89.22700156725496,103.68850581313791,113.92320945142662,24.696207884171656,False,False
GN_138KV_1,COAS,2022-04-12 01:00:00,2022-04-12,2,118.252,92.35219984632414,111.00864608386506,117.41808304178704,25.065883195462902,False,False
HAT_138KV_1,COAS,2022-04-12 01:00:00,2022-04-12,2,97.392,86.30853450127344,99.21018296584886,108.93647483760772,22.627940336334277,True,False
MAR_138KV_1,COAS,2022-04-12 01:00:00,2022-04-12,2,61.942,83.93328533650212,96.66810940572731,104.06045300858162,20.127167672079494,False,False
RNG_138KV_1,COAS,2022-04-12 01:00:00,2022-04-12,2,,86.7602631207031,100.19978392641175,109.7120279272101,22.951764806507,False,False
SPW_138KV_1,COAS,2022-04-12 01:00:00,2022-04-12,2,69.748,87.19616896304521,99.6220548534346,109.74859885114493,22.552429888099724,False,False
WF_138KV_1,COAS,2022-04-12 01:00:00,2022-04-12,2,62.709,85.73345088224504,99.39966608116379,108.52651740012627,22.79306651788123,False,False
WIN_138KV_1,COAS,2022-04-12 01:00:00,2022-04-12,2,173.155,93.3316247166628,133.8943743761332,142.69273544918468,49.36111073252188,False,False
BI_138KV_1,COAS,2022-04-12 02:00:00,2022-04-12,3,65.881,82.91050571408229,97.7937655174322,104.08639538085728,21.175889666774992,False,False
CHEROKEE_138KV_1,COAS,2022-04-12 02:00:00,2022-04-12,3,112.525,84.60892835694315,101.29908335900127,110.04152092903443,25.43259257209128,False,False
CTZ_138KV_1,COAS,2022-04-12 02:00:00,2022-04-12,3,702.309,290.277749458897,428.6296887343666,525.2953079359181,235.0175584770211,False,True
CVN_138KV_1,COAS,2022-04-12 02:00:00,2022-04-12,3,106.616,88.30175086283286,104.82292285283116,110.97418394106678,22.672433078233922,True,False
DOWGEN_138KV_16,COAS,2022-04-12 02:00:00,2022-04-12,3,216.878,103.96957292157786,143.14736121114638,205.70626157628524,101.73668865470738,False,True
DUN_138KV_1,COAS,2022-04-12 02:00:00,2022-04-12,3,103.096,86.12148463928828,98.44229039406738,109.46813745817137,23.346652818883086,True,False
FL_138KV_1,COAS,2022-04-12 02:00:00,2022-04-12,3,65.001,84.38626082889606,97.76740883831683,104.0406558841767,19.654395055280645,False,False
FZ_138KV_1,COAS,2022-04-12 02:00:00,2022-04-12,3,75.939,85.76216692895413,100.60285210066785,107.73876812470745,21.976601195753318,False,False
GN_138KV_1,COAS,2022-04-12 02:00:00,2022-04-12,3,115.794,88.28068088753903,104.64790111767782,110.75159473189899,22.470913844359956,False,False
HAT_138KV_1,COAS,2022-04-12 02:00:00,2022-04-12,3,95.804,85.83277941158212,99.33835603813554,107.78630476140249,21.953525349820367,True,False
MAR_138KV_1,COAS,2022-04-12 02:00:00,2022-04-12,3,58.966,83.53347136291406,96.68654926800512,102.38553059582813,18.852059232914073,False,False
RNG_138KV_1,COAS,2022-04-12 02:00:00,2022-04-12,3,,86.11223847124484,100.14232050359418,108.33982727472319,22.227588803478355,False,False
SPW_138KV_1,COAS,2022-04-12 02:00:00,2022-04-12,3,67.138,86.66737637962211,99.13337023314288,107.18514930722523,20.51777292760312,False,False
WF_138KV_1,COAS,2022-04-12 02:00:00,2022-04-12,3,60.349,85.20350667111956,99.1901748333283,105.99065806551535,20.787151394395792,False,False
WIN_138KV_1,COAS,2022-04-12 02:00:00,2022-04-12,3,170.234,92.10627886779311,133.60569464933678,141.3943951410567,49.28811627326358,False,False
BI_138KV_1,COAS,2022-04-12 03:00:00,2022-04-12,4,66.319,83.0168276803296,97.23820010388624,102.5018243930207,19.4849967126911,False,False
CHEROKEE_138KV_1,COAS,2022-04-12 03:00:00,2022-04-12,4,111.599,84.06218951511381,100.6152375971193,108.3228366839513,24.26064716883748,False,False
CTZ_138KV_1,COAS,2022-04-12 03:00:00,2022-04-12,4,689.525,289.32441558232114,421.0851932835533,513.7369594846784,224.4125439023573,False,True
CVN_138KV_1,COAS,2022-04-12 03:00:00,2022-04-12,4,104.339,87.66562137842803,104.031386561492,109.15986625956045,21.494244881132417,True,False
DOWGEN_138KV_16,COAS,2022-04-12 03:00:00,2022-04-12,4,212.247,103.10562968757746,141.59198245758435,204.08906414929493,100.98343446171747,False,False
DUN_138KV_1,COAS,2022-04-12 03:00:00,2022-04-12,4,100.894,85.95240171542952,97.94457638962277,107.88356647033478,21.931164754905268,True,False
FL_138KV_1,COAS,2022-04-12 03:00:00,2022-04-12,4,63.243,84.20799671895284,97.1176670088543,102.45608489634012,18.248088177387274,False,False
FZ_138KV_1,COAS,2022-04-12 03:00:00,2022-04-12,4,74.071,85.41163325924397,99.72517916109202,106.06121236602733,20.649579106783364,False,False
GN_138KV_1,COAS,2022-04-12 03:00:00,2022-04-12,4,113.567,87.92359060549023,103.73329203494696,109.30479429250099,21.381203687010753,False,False
HAT_138KV_1,COAS,2022-04-12 03:00:00,2022-04-12,4,93.635,85.28269813310285,98.98266266820703,106.55397492274308,21.271276789640226,True,False
MAR_138KV_1,COAS,2022-04-12 03:00:00,2022-04-12,4,55.984,83.56341541754756,96.18433598721829,100.84249954744551,17.279084129897953,False,False
RNG_138KV_1,COAS,2022-04-12 03:00:00,2022-04-12,4,,85.46830090957617,99.69618033793185,107.03584520307919,21.56754429350302,False,False
SPW_138KV_1,COAS,2022-04-12 03:00:00,2022-04-12,4,66.442,86.52605846900079,99.14602696415989,106.53059345207784,20.00453498307705,False,False
WF_138KV_1,COAS,2022-04-12 03:00:00,2022-04-12,4,60.044,85.13959444256366,98.68796155254145,104.36683509068125,19.227240648117586,False,False
WIN_138KV_1,COAS,2022-04-12 03:00:00,2022-04-12,4,166.229,91.5997176343535,133.79282738657292,138.46423283434217,46.86451519998867,False,False
BI_138KV_1,COAS,2022-04-12 04:00:00,2022-04-12,5,68.593,82.80700270933174,97.03895664031602,101.88663687354662,19.07963416421488,False,False
CHEROKEE_138KV_1,COAS,2022-04-12 04:00:00,2022-04-12,5,109.846,83.45752213016982,99.93410674636317,106.94830031179531,23.490778181625487,False,False
CTZ_138KV_1,COAS,2022-04-12 04:00:00,2022-04-12,5,683.874,288.8571245256062,412.1718819781628,498.35590868076486,209.49878415515866,False,True
CVN_138KV_1,COAS,2022-04-12 04:00:00,2022-04-12,5,103.918,87.19833032171309,103.10187812923968,107.80955207115896,20.611221749445875,True,False
DOWGEN_138KV_16,COAS,2022-04-12 04:00:00,2022-04-12,5,208.683,102.63833863086252,141.25556757563302,201.44860881637715,98.81027018551463,False,False
DUN_138KV_1,COAS,2022-04-12 04:00:00,2022-04-12,5,99.2,85.45924165076077,97.30713106524868,106.23540506250873,20.77616341174796,True,False
FL_138KV_1,COAS,2022-04-12 04:00:00,2022-04-12,5,62.665,83.99817174795498,96.65747296098858,100.84249954744551,16.84432779949053,False,False
FZ_138KV_1,COAS,2022-04-12 04:00:00,2022-04-12,5,75.247,85.16736908882157,99.12544351948638,105.30851200105917,20.141142912237598,False,False
GN_138KV_1,COAS,2022-04-12 04:00:00,2022-04-12,5,114.08,87.47395058586115,102.79522540388811,107.9544801040995,20.480529518238356,False,False
HAT_138KV_1,COAS,2022-04-12 04:00:00,2022-04-12,5,91.094,85.28269813310285,98.74344364085651,105.02961949193232,19.746921358829468,True,False
MAR_138KV_1,COAS,2022-04-12 04:00:00,2022-04-12,5,56.979,83.4894484896618,96.28436660137952,100.28626032336862,16.796811833706826,False,False
RNG_138KV_1,COAS,2022-04-12 04:00:00,2022-04-12,5,,85.46830090957617,99.59647035121532,105.55576729281165,20.08746638323548,False,False
SPW_138KV_1,COAS,2022-04-12 04:00:00,2022-04-12,5,66.657,86.45209154111502,99.13928687791511,105.0505155418103,18.598424000695275,False,False
WF_138KV_1,COAS,2022-04-12 04:00:00,2022-04-12,5,60.609,85.37107052909344,98.48393437928425,103.82843409079163,18.457363561698187,False,False
WIN_138KV_1,COAS,2022-04-12 04:00:00,2022-04-12,5,163.438,91.5997176343535,133.6931173998564,136.74975486137802,45.15003722702453,False,False
BI_138KV_1,COAS,2022-04-12 05:00:00,2022-04-12,6,73.058,82.75418349016839,97.24795516672265,102.12868943616675,19.374505945998365,False,False
CHEROKEE_138KV_1,COAS,2022-04-12 05:00:00,2022-04-12,6,107.16,83.38355520228406,99.91160846873896,105.57295200676286,22.189396804478804,False,False
CTZ_138KV_1,COAS,2022-04-12 05:00:00,2022-04-12,6,676.59,288.8571245256062,412.0232515247432,486.2294596442876,197.3723351186814,False,True
CVN_138KV_1,COAS,2022-04-12 05:00:00,2022-04-12,6,103.016,87.32238848874749,103.12954015188603,106.43743083280107,19.115042344053577,True,False
DOWGEN_138KV_16,COAS,2022-04-12 05:00:00,2022-04-12,6,204.256,102.56437170297676,141.25738190739946,199.5171544778147,96.95278277483794,False,False
DUN_138KV_1,COAS,2022-04-12 05:00:00,2022-04-12,6,96.622,85.50933288990942,97.4108834419767,105.14570521026782,19.636372320358404,True,False
FL_138KV_1,COAS,2022-04-12 05:00:00,2022-04-12,6,68.44,84.06941069582604,97.2263339230005,102.08294993948617,18.013539243660134,False,False
FZ_138KV_1,COAS,2022-04-12 05:00:00,2022-04-12,6,81.229,85.43733580809946,99.71857166584583,105.11631894553709,19.678983137437626,False,False
GN_138KV_1,COAS,2022-04-12 05:00:00,2022-04-12,6,115.804,87.88137954739634,102.82288742653449,106.57913179906706,18.69775225167072,False,False
HAT_138KV_1,COAS,2022-04-12 05:00:00,2022-04-12,6,89.28,85.34279526374961,99.27580057758583,105.13757616384197,19.794780900092363,True,False
MAR_138KV_1,COAS,2022-04-12 05:00:00,2022-04-12,6,62.638,83.57069332903096,97.28183212339273,102.08294993948617,18.51225661045521,False,False
RNG_138KV_1,COAS,2022-04-12 05:00:00,2022-04-12,6,,85.52839804022292,100.04106423408703,105.6637239647213,20.135325924498375,False,False
SPW_138KV_1,COAS,2022-04-12 05:00:00,2022-04-12,6,72.23,86.51218867176178,99.84902612119157,105.59250134040714,19.080312668645362,False,False
WF_138KV_1,COAS,2022-04-12 05:00:00,2022-04-12,6,65.125,85.40501720921876,99.64479960050011,105.29306907639872,19.888051867179968,False,False
WIN_138KV_1,COAS,2022-04-12 05:00:00,2022-04-12,6,160.326,91.65981476500025,134.03837003894884,136.8577115332876,45.197896768287364,False,False
BI_138KV_1,COAS,2022-04-12 06:00:00,2022-04-12,7,84.555,83.60730819861439,97.92749396693002,104.11737943061867,20.51007123200428,True,False
CHEROKEE_138KV_1,COAS,2022-04-12 06:00:00,2022-04-12,7,105.752,83.44493268688716,99.65041263346296,105.57295200676286,22.128019319875705,False,False
CTZ_138KV_1,COAS,2022-04-12 06:00:00,2022-04-12,7,671.082,288.71013330409386,411.9041060158658,486.1094017697335,197.39926846563964,False,True
CVN_138KV_1,COAS,2022-04-12 06:00:00,2022-04-12,7,101.093,87.18290122356392,102.97108176282995,106.31737295824692,19.134471734683004,True,False
DOWGEN_138KV_16,COAS,2022-04-12 06:00:00,2022-04-12,7,200.905,102.50169102054545,141.09554445536594,199.5171544778147,97.01546345726925,False,False
DUN_138KV_1,COAS,2022-04-12 06:00:00,2022-04-12,7,94.804,85.7398339259642,97.60739426562074,105.14570521026782,19.405871284303615,True,False
FL_138KV_1,COAS,2022-04-12 06:00:00,2022-04-12,7,77.217,85.2319189960656,97.88967216708622,104.07163993393809,18.839720937872485,False,False
FZ_138KV_1,COAS,2022-04-12 06:00:00,2022-04-12,7,90.378,85.79120095397501,100.1841688105154,105.55357513889884,19.76237418492383,True,False
GN_138KV_1,COAS,2022-04-12 06:00:00,2022-04-12,7,121.242,88.11188058345112,103.11129021513479,106.57913179906706,18.46725121561593,False,False
HAT_138KV_1,COAS,2022-04-12 06:00:00,2022-04-12,7,87.932,85.33123007134134,99.04325692044544,104.8699992537103,19.538769182368966,True,False
MAR_138KV_1,COAS,2022-04-12 06:00:00,2022-04-12,7,70.928,85.34399012456717,97.94517036747845,103.95336206168977,18.609371937122603,False,False
RNG_138KV_1,COAS,2022-04-12 06:00:00,2022-04-12,7,,85.51683284781465,99.72004210974683,105.39614705458963,19.87931420677498,False,False
SPW_138KV_1,COAS,2022-04-12 06:00:00,2022-04-12,7,81.177,87.51468700774335,101.22368815190738,105.59250134040714,18.07781433266379,False,False
WF_138KV_1,COAS,2022-04-12 06:00:00,2022-04-12,7,72.093,86.22344106043249,100.42168167743573,105.55357513889884,19.330134078466344,False,False
WIN_138KV_1,COAS,2022-04-12 06:00:00,2022-04-12,7,157.463,91.55931009627682,133.77089714330978,136.59013462315593,45.030824526879115,False,False
BI_138KV_1,COAS,2022-04-12 07:00:00,2022-04-12,8,57.35,83.93371366909572,97.86576081607079,104.51398042191151,20.58026675281579,False,False
CHEROKEE_138KV_1,COAS,2022-04-12 07:00:00,2022-04-12,8,105.626,83.50889372327481,99.52068388011907,105.57295200676286,22.064058283488052,False,False
CTZ_138KV_1,COAS,2022-04-12 07:00:00,2022-04-12,8,673.773,288.67903725530795,409.8927743918794,487.66721517690814,198.9881779216002,False,True
CVN_138KV_1,COAS,2022-04-12 07:00:00,2022-04-12,8,100.624,87.15180517477802,102.385615913443,106.31737295824692,19.1655677834689,True,False
DOWGEN_138KV_16,COAS,2022-04-12 07:00:00,2022-04-12,8,200.434,102.56565205693312,140.71233144409024,199.5171544778147,96.95150242088158,False,False
DUN_138KV_1,COAS,2022-04-12 07:00:00,2022-04-12,8,95.04,85.80379496235186,97.2343328397823,105.14570521026782,19.341910247915962,True,False
FL_138KV_1,COAS,2022-04-12 07:00:00,2022-04-12,8,81.313,85.65122387418272,97.40611576665302,105.19367609186502,19.542452217682296,False,False
FZ_138KV_1,COAS,2022-04-12 07:00:00,2022-04-12,8,92.481,85.85516199036266,99.94752321099135,105.55357513889884,19.698413148536176,True,False
GN_138KV_1,COAS,2022-04-12 07:00:00,2022-04-12,8,127.263,88.17584161983878,103.23055027009637,107.4030081556384,19.227166535799626,False,False
HAT_138KV_1,COAS,2022-04-12 07:00:00,2022-04-12,8,89.107,85.23617298616779,98.97717948627985,105.95709849115931,20.720925504991527,True,False
MAR_138KV_1,COAS,2022-04-12 07:00:00,2022-04-12,8,74.217,85.74715044366096,97.73882082872161,106.11452657546852,20.36737613180756,False,False
RNG_138KV_1,COAS,2022-04-12 07:00:00,2022-04-12,8,,85.4217757626411,99.65396467558125,106.87622496485717,21.454449202216068,False,False
SPW_138KV_1,COAS,2022-04-12 07:00:00,2022-04-12,8,83.524,87.67419448778037,101.31365496075546,107.07257925067468,19.39838476289431,False,False
WF_138KV_1,COAS,2022-04-12 07:00:00,2022-04-12,8,74.45,86.44557729688849,100.64829970308605,107.03365304916638,20.588075752277888,False,False
WIN_138KV_1,COAS,2022-04-12 07:00:00,2022-04-12,8,157.625,91.46425301110327,133.62667252122222,138.05098995551143,46.58673694440816,False,False
BI_138KV_1,COAS,2022-04-12 08:00:00,2022-04-12,9,59.206,84.09250028366702,97.78911284742438,105.64064317131835,21.548142887651323,False,False
CHEROKEE_138KV_1,COAS,2022-04-12 08:00:00,2022-04-12,9,105.32,83.66768033784611,99.42922819627559,106.45198753518844,22.78430719734233,True,False
CTZ_138KV_1,COAS,2022-04-12 08:00:00,2022-04-12,9,678.497,288.7638569419935,409.82516696194364,499.066589194086,210.30273225209254,False,True
CVN_138KV_1,COAS,2022-04-12 08:00:00,2022-04-12,9,99.759,87.11256669442915,102.33485273578341,107.19318141999791,20.080614725568765,True,False
DOWGEN_138KV_16,COAS,2022-04-12 08:00:00,2022-04-12,9,199.401,102.72443867150442,140.68741595731055,200.753716000432,98.02927732892759,True,False
DUN_138KV_1,COAS,2022-04-12 08:00:00,2022-04-12,9,95.356,85.83852340988875,97.09842906226346,106.058479829851,20.219956419962244,True,False
FL_138KV_1,COAS,2022-04-12 08:00:00,2022-04-12,9,87.825,85.65980187119817,97.38313604763503,106.058479829851,20.398677958652826,True,False
FZ_138KV_1,COAS,2022-04-12 08:00:00,2022-04-12,9,96.862,85.88989043789955,100.05565370509512,106.75199821127357,20.86210777337402,True,False
GN_138KV_1,COAS,2022-04-12 08:00:00,2022-04-12,9,130.462,88.31779382859727,104.28515093587365,109.98498488619003,21.66719105759276,False,False
HAT_138KV_1,COAS,2022-04-12 08:00:00,2022-04-12,9,88.288,85.19693450581892,98.45994466166482,105.35282904264277,20.15589453682385,True,False
MAR_138KV_1,COAS,2022-04-12 08:00:00,2022-04-12,9,80.062,85.70791196331209,97.43863424802727,105.83287173757569,20.1249597742636,False,False
RNG_138KV_1,COAS,2022-04-12 08:00:00,2022-04-12,9,,85.25917317247148,99.2709747772052,106.27195551634065,21.012782343869176,False,False
SPW_138KV_1,COAS,2022-04-12 08:00:00,2022-04-12,9,87.709,87.54941545528024,100.95875722017269,106.79092441278188,19.241508957501637,True,False
WF_138KV_1,COAS,2022-04-12 08:00:00,2022-04-12,9,74.732,86.40633881653962,100.42420347647334,106.75199821127357,20.345659394733957,False,False
WIN_138KV_1,COAS,2022-04-12 08:00:00,2022-04-12,9,157.343,91.4250145307544,133.35469656640146,136.83291102101413,45.40789649025973,False,False
BI_138KV_1,COAS,2022-04-12 09:00:00,2022-04-12,10,62.791,84.24183175432427,97.6164062642581,105.64064317131835,21.39881141699408,False,False
CHEROKEE_138KV_1,COAS,2022-04-12 09:00:00,2022-04-12,10,106.721,83.64374687136868,99.25652161310934,106.45198753518844,22.80824066381976,False,False
CTZ_138KV_1,COAS,2022-04-12 09:00:00,2022-04-12,10,693.631,288.49260900023273,410.3052384449187,499.066589194086,210.5739801938533,False,True
CVN_138KV_1,COAS,2022-04-12 09:00:00,2022-04-12,10,100.63,87.17395833004535,102.19555513262887,107.19145085334938,20.01749252330403,True,False
DOWGEN_138KV_16,COAS,2022-04-12 09:00:00,2022-04-12,10,201.728,102.53044140956759,140.45409996068,200.82551172909282,98.29507031952524,False,False
DUN_138KV_1,COAS,2022-04-12 09:00:00,2022-04-12,10,96.53,86.1742152001887,97.08214692063372,106.17824644010899,20.004031239920295,True,False
FL_138KV_1,COAS,2022-04-12 09:00:00,2022-04-12,10,90.907,86.0073488486103,97.31183404696519,106.1302755585118,20.122926709901492,True,False
FZ_138KV_1,COAS,2022-04-12 09:00:00,2022-04-12,10,97.233,86.11407330549093,99.91711817322366,106.82379393993438,20.709720634443443,True,False
GN_138KV_1,COAS,2022-04-12 09:00:00,2022-04-12,10,135.774,88.3574905547894,105.50767103033937,111.09823296703216,22.740742412242767,False,False
HAT_138KV_1,COAS,2022-04-12 09:00:00,2022-04-12,10,88.915,85.97804190516173,99.28602916107187,105.60267638669212,19.624634481530393,True,False
MAR_138KV_1,COAS,2022-04-12 09:00:00,2022-04-12,10,85.986,86.54861900539296,98.41431604154302,106.15624537693438,19.607626371541414,False,False
RNG_138KV_1,COAS,2022-04-12 09:00:00,2022-04-12,10,,86.13413685500369,100.18750607234604,106.39810557344556,20.263968718441873,False,False
SPW_138KV_1,COAS,2022-04-12 09:00:00,2022-04-12,10,90.204,88.22323834250071,102.03381034455948,106.99060076519612,18.767362422695413,True,False
WF_138KV_1,COAS,2022-04-12 09:00:00,2022-04-12,10,78.137,87.21753803198914,101.2518847016491,106.95167456368782,19.73413653169868,False,False
WIN_138KV_1,COAS,2022-04-12 09:00:00,2022-04-12,10,160.258,91.74511581274301,133.41792650850567,137.50209248304273,45.75697667029972,False,False
BI_138KV_1,COAS,2022-04-12 10:00:00,2022-04-12,11,65.785,84.72322363806255,98.09413189405096,106.35703866537828,21.633815027315734,False,False
CHEROKEE_138KV_1,COAS,2022-04-12 10:00:00,2022-04-12,11,108.177,84.67323733693213,99.86560144888924,106.5811095870907,21.90787225015856,False,False
CTZ_138KV_1,COAS,2022-04-12 10:00:00,2022-04-12,11,718.056,288.9599000569477,418.9131214565261,508.8973252314224,219.93742517447475,False,True
CVN_138KV_1,COAS,2022-04-12 10:00:00,2022-04-12,11,102.24,87.77342195653097,102.92259572556283,107.23857280130665,19.46515084477568,True,False
DOWGEN_138KV_16,COAS,2022-04-12 10:00:00,2022-04-12,11,204.599,103.34348388623098,140.84832515856777,201.23383080854734,97.89034692231635,False,False
DUN_138KV_1,COAS,2022-04-12 10:00:00,2022-04-12,11,98.44,86.77161038966848,97.63730284262702,106.31436664861953,19.542756258951044,True,False
FL_138KV_1,COAS,2022-04-12 10:00:00,2022-04-12,11,95.115,86.70773510019744,97.86698996895849,106.24095940155777,19.533224301360335,True,False
FZ_138KV_1,COAS,2022-04-12 10:00:00,2022-04-12,11,99.865,86.90831584026746,100.58264729860507,106.97079019783236,20.062474357564895,True,False
GN_138KV_1,COAS,2022-04-12 10:00:00,2022-04-12,11,139.289,89.11330235058487,105.10733584665034,110.3856111461752,21.27230879559032,False,False
HAT_138KV_1,COAS,2022-04-12 10:00:00,2022-04-12,11,88.584,86.36095550548377,99.00010400608608,107.82227369557262,21.461318190088846,True,False
MAR_138KV_1,COAS,2022-04-12 10:00:00,2022-04-12,11,91.791,87.00658622286272,98.36163958043527,108.54768150579467,21.54109528293195,True,False
RNG_138KV_1,COAS,2022-04-12 10:00:00,2022-04-12,11,,86.58776360909829,99.84608271696804,108.72667531141764,22.138911702319348,False,False
SPW_138KV_1,COAS,2022-04-12 10:00:00,2022-04-12,11,90.128,88.73507425694577,101.68465826660308,109.41648464858203,20.681410391636263,True,False
WF_138KV_1,COAS,2022-04-12 10:00:00,2022-04-12,11,78.61,87.7293739464342,101.03353413766276,109.37755844707372,21.64818450063953,False,False
WIN_138KV_1,COAS,2022-04-12 10:00:00,2022-04-12,11,163.038,92.89685742860405,133.07650315312767,141.44922981729812,48.55237238869407,False,False
BI_138KV_1,COAS,2022-04-12 11:00:00,2022-04-12,12,69.003,84.87050943171762,97.76886381416146,108.54350614653373,23.672996714816108,False,False
CHEROKEE_138KV_1,COAS,2022-04-12 11:00:00,2022-04-12,12,109.897,84.89123628435976,99.54033336899974,108.7918992263782,23.900662942018442,False,False
CTZ_138KV_1,COAS,2022-04-12 11:00:00,2022-04-12,12,727.663,289.87013708100193,418.6095485521494,525.4267114346208,235.55657435361883,False,True
CVN_138KV_1,COAS,2022-04-12 11:00:00,2022-04-12,12,103.745,88.95820878479746,102.34717514654147,109.03141764386069,20.07320885906323,True,False
DOWGEN_138KV_16,COAS,2022-04-12 11:00:00,2022-04-12,12,207.973,104.85800435123414,140.38519267542168,204.1143249041537,99.25632055291956,False,False
DUN_138KV_1,COAS,2022-04-12 11:00:00,2022-04-12,12,100.367,88.18200087156013,97.24605886912826,107.40463259074961,19.22263171918948,True,False
FL_138KV_1,COAS,2022-04-12 11:00:00,2022-04-12,12,99.04,88.16802640940301,97.42340559302232,108.05666051032195,19.888634100918935,True,False
