bus_id,zone_name,timestamp,date,he,actual_pd,predicted_pd,model,run_name,forecast_horizon
GN_138KV_1,COAS,2022-04-02 02:00:00,2022-04-02,3,99.283,126.57818349054246,next_month_rf,next_month_rf,next_month
RNG_138KV_1,COAS,2022-04-02 02:00:00,2022-04-02,3,85.614,125.03273424215199,next_month_rf,next_month_rf,next_month
WIN_138KV_1,COAS,2022-04-02 02:00:00,2022-04-02,3,143.375,148.7719551376826,next_month_rf,next_month_rf,next_month
CTZ_138KV_1,COAS,2022-04-02 03:00:00,2022-04-02,4,656.124,652.3030500999663,next_month_rf,next_month_rf,next_month
CVN_138KV_1,COAS,2022-04-02 03:00:00,2022-04-02,4,94.682,125.76760219924927,next_month_rf,next_month_rf,next_month
DOWGEN_138KV_16,COAS,2022-04-02 03:00:00,2022-04-02,4,243.001,296.4464999015455,next_month_rf,next_month_rf,next_month
GN_138KV_1,COAS,2022-04-02 03:00:00,2022-04-02,4,98.982,125.90630285512115,next_month_rf,next_month_rf,next_month
RNG_138KV_1,COAS,2022-04-02 03:00:00,2022-04-02,4,85.061,124.57997417986061,next_month_rf,next_month_rf,next_month
WIN_138KV_1,COAS,2022-04-02 03:00:00,2022-04-02,4,142.791,149.31875585766048,next_month_rf,next_month_rf,next_month
CTZ_138KV_1,COAS,2022-04-02 04:00:00,2022-04-02,5,656.06,676.5647152665558,next_month_rf,next_month_rf,next_month
CVN_138KV_1,COAS,2022-04-02 04:00:00,2022-04-02,5,94.686,125.03804048950478,next_month_rf,next_month_rf,next_month
DOWGEN_138KV_16,COAS,2022-04-02 04:00:00,2022-04-02,5,242.486,296.2562857348788,next_month_rf,next_month_rf,next_month
GN_138KV_1,COAS,2022-04-02 04:00:00,2022-04-02,5,99.691,125.63300697871,next_month_rf,next_month_rf,next_month
RNG_138KV_1,COAS,2022-04-02 04:00:00,2022-04-02,5,85.085,124.34462407365145,next_month_rf,next_month_rf,next_month
WIN_138KV_1,COAS,2022-04-02 04:00:00,2022-04-02,5,142.693,150.32546844630266,next_month_rf,next_month_rf,next_month
CTZ_138KV_1,COAS,2022-04-02 05:00:00,2022-04-02,6,655.879,674.1541076036133,next_month_rf,next_month_rf,next_month
CVN_138KV_1,COAS,2022-04-02 05:00:00,2022-04-02,6,95.402,125.05782131145183,next_month_rf,next_month_rf,next_month
DOWGEN_138KV_16,COAS,2022-04-02 05:00:00,2022-04-02,6,242.128,296.2562857348788,next_month_rf,next_month_rf,next_month
